Unnamed: 0,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag
960,41,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0
619,33,2,586,2,1,3,3,1,1,48,4,2,7,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,0
1140,44,2,1313,1,7,3,3,2,0,31,3,5,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,0
541,36,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,0
567,34,2,304,2,2,3,4,4,1,60,3,2,7,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,0
29,46,2,705,2,2,4,2,2,0,83,3,5,3,1,2,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,0
862,44,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,0
1157,35,0,208,1,8,4,1,3,0,52,3,2,0,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,0
589,29,2,805,1,1,2,1,2,0,36,2,1,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,1
529,38,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,0
184,53,2,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,0
279,50,2,797,1,4,1,1,1,1,96,3,5,5,2,0,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,0
648,37,1,1231,2,21,2,3,3,0,54,3,1,8,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,0
1291,37,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1
287,38,2,688,1,23,4,1,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,0
1069,28,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,0
787,55,1,1091,1,2,1,1,4,1,65,3,3,4,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,0
784,38,2,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,0
913,45,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,1
1312,31,2,359,0,18,5,0,4,1,89,4,1,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,1
35,43,2,1273,1,2,2,3,4,0,72,4,1,6,3,0,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,0
1348,40,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0
402,30,2,1082,2,12,3,5,2,0,83,3,2,7,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,0
984,28,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0
1153,18,1,544,2,3,2,3,2,0,70,3,1,8,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,1
264,28,2,529,1,2,4,1,1,1,79,3,1,2,3,2,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,1
327,39,2,1162,2,3,2,3,4,0,41,3,2,7,3,1,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0,1
1174,25,1,772,1,2,1,1,4,1,77,4,2,4,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0
1105,33,2,1242,2,8,4,1,1,1,46,3,2,7,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,0
1369,28,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,1
427,60,1,1499,2,28,3,2,3,0,80,2,3,7,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,0
838,42,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,1
549,34,2,970,1,8,2,3,2,0,96,3,2,0,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,0
651,47,2,249,2,2,2,2,3,0,35,3,2,7,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,0
552,56,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,0
1260,32,0,953,1,5,4,5,2,1,65,3,1,6,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0
899,49,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,0
294,37,1,889,1,9,3,3,2,1,53,3,1,6,4,1,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2,0
366,41,1,143,2,4,3,2,1,1,56,3,2,7,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7,1
364,37,2,921,1,10,3,3,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,0
1070,28,1,467,2,7,3,1,3,1,55,3,2,7,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,0
1334,27,1,1131,1,15,3,1,4,0,77,2,1,6,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0
432,34,2,1303,1,2,4,1,4,1,62,2,1,6,3,0,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,0
855,37,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,0
70,59,1,1225,2,1,1,1,1,0,57,2,2,7,3,2,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,0
58,31,2,655,1,7,4,1,4,1,48,3,2,2,4,0,5915,9528,3,0,22,4,4,1,10,3,2,7,7,1,7,0
72,31,2,1082,1,1,4,3,3,1,87,3,1,6,2,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,0
291,36,2,506,1,3,3,5,3,1,30,3,2,6,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,0
1169,27,2,486,1,8,3,3,2,0,86,4,1,6,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0
814,40,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,0
255,25,2,685,1,1,3,1,1,0,62,3,2,4,3,1,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2,0
446,41,0,267,2,10,2,1,4,1,56,3,2,7,4,2,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,0
1452,50,1,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,1
470,24,1,535,2,24,3,3,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,0
908,33,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,0
546,29,2,1396,2,10,3,1,3,1,99,3,1,8,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,0
643,42,2,1265,1,3,3,1,3,0,95,4,2,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,0
356,42,2,1332,1,2,4,4,1,1,98,2,2,0,4,2,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0,0
754,33,0,1038,2,8,1,1,2,0,88,2,1,8,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,0
909,19,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0
54,26,2,1443,2,23,3,2,3,0,47,2,2,7,4,1,4157,21436,7,1,19,3,3,1,5,2,2,2,2,0,0,0
580,35,2,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,0
271,47,0,666,1,29,4,1,1,1,88,3,3,3,2,1,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,1
120,30,1,1312,1,23,3,1,1,1,96,1,1,6,3,0,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,0
1134,35,2,1349,1,7,2,1,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,0
622,32,2,117,2,13,4,1,2,1,73,3,2,7,4,0,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,0
1027,34,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,0
568,55,2,725,1,2,3,3,4,1,78,3,5,3,1,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,1
653,50,0,881,1,2,4,1,1,1,98,3,4,3,1,0,17924,4544,1,0,11,3,4,1,31,3,3,31,6,14,7,0
377,36,2,329,1,2,3,1,4,0,96,3,1,6,3,1,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,0
1138,50,1,1234,1,20,5,3,2,1,41,3,4,0,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,0
842,28,2,1485,1,12,1,1,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,1
266,31,2,1463,1,23,3,3,2,1,64,2,2,0,4,1,5582,14408,0,0,21,4,2,1,10,2,3,9,0,7,8,0
1011,36,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,0
537,27,1,294,1,10,2,1,4,1,32,3,3,4,1,0,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,0
238,32,2,1401,2,4,2,1,3,0,56,3,1,8,2,1,3931,20990,2,0,11,3,1,1,6,5,3,4,3,1,2,0
618,25,2,180,1,2,1,3,1,1,65,4,1,6,1,2,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,0
417,40,2,1398,2,2,4,1,3,0,79,3,5,3,3,1,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,0
1176,49,2,301,1,22,4,4,1,0,72,3,4,5,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0
509,33,1,1296,1,6,3,1,3,1,30,3,2,0,4,0,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,0
101,32,2,827,1,1,1,1,4,1,71,3,1,6,1,2,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,0
1102,36,2,1157,2,2,4,1,3,1,70,3,1,8,4,2,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,0
971,51,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,0
480,30,1,448,2,12,4,1,2,1,74,2,1,8,1,1,2033,14470,1,0,18,3,3,1,1,2,4,1,0,0,0,1
1184,54,2,584,1,22,5,3,2,0,91,3,4,3,3,1,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0
1306,31,1,1125,2,7,4,2,1,0,68,3,3,7,1,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0
740,35,2,802,1,10,3,4,2,1,45,3,1,2,4,0,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,0
1321,47,2,207,1,9,4,1,2,0,64,3,1,2,3,2,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0
713,45,2,974,1,1,4,3,4,0,91,3,1,2,4,0,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2,0
610,27,2,269,1,5,1,5,3,1,42,2,3,5,4,0,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,0
1303,47,2,1001,1,4,3,1,3,0,92,2,3,4,2,0,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0
1065,55,2,1229,1,4,4,1,4,1,30,3,2,0,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,0
510,54,2,397,0,19,4,3,3,1,88,3,3,1,2,1,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,0
342,31,2,1232,1,7,4,3,3,0,39,3,3,4,4,2,7143,25713,1,1,14,3,3,0,11,2,2,11,9,4,10,0
466,41,2,1276,2,2,5,1,2,0,91,3,4,3,1,1,16595,5626,7,0,16,3,2,1,22,2,3,18,16,11,8,0
1125,29,1,995,1,2,1,1,1,1,87,3,2,0,4,0,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,0
1124,39,2,1462,2,6,3,3,4,1,38,4,3,7,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,0
304,39,2,1132,1,1,3,3,3,1,48,4,3,0,4,0,9613,10942,0,0,17,3,1,3,19,5,2,18,10,3,7,0
644,31,2,1222,1,11,4,1,4,1,48,3,1,6,4,1,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,0
438,35,2,1276,1,16,3,1,4,1,72,3,3,0,3,1,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0,0
1230,24,2,506,1,29,1,3,2,1,91,3,1,2,1,0,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0
200,27,1,472,1,1,1,5,3,1,60,2,2,4,1,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,0
1224,26,2,390,1,17,4,3,4,1,62,1,1,2,3,1,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0
489,43,2,782,1,6,4,4,2,1,50,2,4,5,4,0,16627,2671,4,1,14,3,3,1,21,3,2,1,0,0,0,0
889,27,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0
1465,36,1,884,1,23,2,3,3,1,41,4,2,2,4,1,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,0
1395,31,1,754,2,26,4,2,1,1,63,3,2,7,4,1,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,1
588,50,2,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,0
121,33,0,750,2,22,2,2,3,1,95,3,2,7,2,1,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,0
817,36,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,0
599,36,2,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,0
155,29,0,1496,1,1,1,5,4,1,41,3,2,4,3,1,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,0
134,26,2,1355,0,25,1,1,3,0,61,3,1,1,3,1,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0
193,43,0,1344,1,7,3,3,4,1,37,4,1,6,4,0,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,0
494,34,2,204,2,14,3,5,3,0,31,3,1,8,3,0,2579,2912,1,1,18,3,4,2,8,3,3,8,2,0,6,0
1234,47,0,543,2,2,4,2,3,1,87,3,2,7,2,1,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0
268,45,2,1385,1,20,2,3,3,1,79,3,4,0,4,1,13496,7501,0,1,14,3,2,0,21,2,3,20,7,4,10,0
1024,47,2,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,0
1326,32,2,414,2,2,4,2,3,1,82,2,2,7,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1
1043,53,2,447,1,2,3,3,4,1,39,4,4,5,2,2,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,0
917,34,2,131,2,2,3,2,3,0,86,3,2,7,1,2,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0
949,39,2,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,0
97,28,0,120,2,4,3,3,2,1,43,3,2,7,3,1,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4,0
1351,48,1,117,1,22,3,3,4,0,58,3,4,3,4,0,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0
353,37,2,1319,1,6,3,3,3,1,51,4,2,6,1,0,5974,17001,4,1,13,3,1,2,13,2,3,7,7,6,7,0
666,22,2,617,1,3,1,1,2,0,34,3,2,4,3,1,4171,10022,0,1,19,3,1,1,4,3,4,3,2,0,2,1
429,46,2,1009,1,2,3,1,1,1,51,3,4,5,3,1,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1,0
1231,46,2,717,1,13,4,1,3,1,34,3,2,0,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0
532,47,2,703,2,14,4,2,4,1,42,3,2,7,1,2,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,0
1245,24,1,897,0,10,3,3,1,1,59,3,1,1,4,1,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0
1357,42,2,1396,1,6,3,3,3,1,83,3,3,5,1,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,0
1062,44,1,1193,1,2,1,3,2,1,86,3,3,4,3,2,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2,0
1435,44,2,1037,1,1,3,3,2,1,42,3,1,6,4,2,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2,0
1008,54,2,971,1,1,3,3,4,0,54,3,4,5,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,0
1243,45,2,176,0,4,3,1,3,0,56,1,3,1,3,1,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0
615,27,0,443,1,3,3,3,4,1,50,3,1,6,4,1,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,0
385,30,1,464,1,4,3,5,3,1,40,3,1,6,4,2,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,1
717,27,2,1134,1,16,4,5,3,0,37,3,1,2,2,1,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2,0
893,29,2,1010,1,1,3,1,1,0,97,3,1,6,4,0,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,0
614,26,1,887,1,5,2,3,3,0,88,2,1,6,3,1,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,1
1183,36,2,1040,1,3,2,1,4,1,79,4,2,0,1,0,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0
337,29,2,738,1,9,5,4,2,1,30,2,1,2,4,2,3983,7621,0,0,17,3,3,0,4,2,3,3,2,2,2,0
591,33,2,118,2,16,3,2,1,0,69,3,2,7,1,2,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,1
728,54,2,1441,1,17,3,5,3,0,56,3,3,4,3,1,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8,0
482,31,2,1365,2,13,4,3,2,1,46,3,2,7,1,0,4233,11512,2,0,17,3,3,0,9,2,1,3,1,1,2,1
243,40,2,1300,1,24,2,5,1,1,62,3,2,6,4,0,3319,24447,1,0,17,3,1,2,9,3,3,9,8,4,7,0
1154,47,2,1176,0,26,4,1,4,0,98,3,5,3,3,1,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,0
1244,30,1,1312,1,2,4,5,4,0,78,2,1,6,1,2,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0
12,31,2,670,1,26,1,1,1,1,31,3,1,6,3,0,2911,15170,1,0,17,3,4,1,5,1,2,5,2,4,3,0
61,38,1,653,1,29,5,1,4,0,50,3,2,2,4,2,2406,5456,1,0,11,3,4,0,10,2,3,10,3,9,9,0
344,35,2,1296,1,5,4,5,3,1,62,3,3,4,2,2,8095,18264,0,0,13,3,4,0,17,5,3,16,6,0,13,0
976,56,2,1369,1,23,3,1,4,1,68,3,4,4,2,1,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,0
226,37,1,319,2,4,4,2,1,1,41,3,1,8,4,0,2793,2539,4,0,17,3,3,1,13,2,3,9,8,5,8,0
46,34,0,1065,2,23,4,2,2,1,72,3,2,7,3,2,4568,10034,0,0,20,4,3,0,10,2,3,9,5,8,7,0
667,41,2,1085,1,2,4,1,2,0,57,1,1,2,4,0,2778,17725,4,1,13,3,3,1,10,1,2,7,7,1,0,1
1427,40,2,543,1,1,4,1,1,1,83,3,1,2,4,1,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0,0
714,50,2,1126,1,1,2,3,4,1,66,3,4,5,4,0,17399,6615,9,0,22,4,3,1,32,1,2,5,4,1,3,0
992,39,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,0
815,21,2,984,1,1,1,5,4,0,70,2,1,6,2,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,0
1289,38,0,1336,0,2,3,0,1,1,100,3,1,1,2,0,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0
1284,39,2,1253,1,10,1,3,3,1,65,3,3,5,3,2,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0
1359,34,2,735,2,3,1,3,4,0,75,2,2,7,4,1,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,0
940,39,2,360,1,23,3,3,3,1,93,3,1,6,1,2,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,1
1375,32,1,238,1,5,2,1,1,0,47,4,1,6,3,2,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,1
176,33,2,134,1,2,3,1,3,1,90,3,1,6,4,2,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,0
518,38,2,243,2,7,4,2,4,0,46,2,2,7,4,2,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,0
1037,45,2,1448,1,29,3,5,2,1,55,3,3,4,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,0
1159,39,1,711,1,4,3,3,1,0,81,3,2,4,3,2,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,0
175,56,2,713,1,8,3,1,3,0,67,3,1,6,1,0,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,0
412,46,2,1485,1,18,3,3,3,0,87,3,2,4,3,0,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,0
55,33,1,515,1,1,2,1,1,0,98,3,3,5,4,2,13458,15146,1,1,12,3,3,0,15,1,3,15,14,8,12,0
701,53,2,1376,2,2,2,3,3,1,45,3,4,3,3,0,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2,0
410,30,2,317,1,2,3,1,3,0,43,1,2,4,4,2,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,0
329,47,2,1482,1,5,5,1,4,1,42,3,5,5,3,1,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1,0
517,25,2,810,2,8,3,1,4,1,57,4,2,7,2,1,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2,0
1136,28,2,329,1,24,3,3,3,1,51,3,1,2,2,1,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0,1
192,35,2,556,1,23,2,1,2,1,50,2,2,4,3,1,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,1
130,43,1,957,1,28,3,3,2,0,72,4,1,6,3,2,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,0
333,43,2,1001,1,7,3,1,3,0,43,3,3,0,1,1,9985,9262,8,0,16,3,1,1,10,1,2,1,0,0,0,0
1298,46,2,261,1,21,2,3,4,0,66,3,2,0,2,1,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,1
206,22,2,1136,1,5,3,1,4,1,60,4,1,6,2,0,2328,12392,1,1,16,3,1,1,4,2,2,4,2,2,2,0
839,42,2,647,2,4,4,2,2,1,45,3,2,7,1,2,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,0
1179,34,2,1130,1,3,3,1,4,0,66,3,2,6,2,0,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0
678,48,2,1469,1,20,4,3,4,1,51,3,1,6,3,1,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0,0
1131,34,1,653,1,10,4,5,4,1,92,2,2,0,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,0
82,55,2,111,2,1,2,1,1,1,70,3,3,7,4,1,10239,18092,3,0,14,3,4,1,24,4,3,1,0,1,0,0
1414,47,2,1180,1,25,3,3,1,1,84,3,3,0,3,2,8633,13084,2,0,23,4,2,0,25,3,3,17,14,12,11,0
570,52,0,715,1,19,4,3,4,1,41,3,1,6,4,1,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,0
1197,20,2,727,2,9,1,1,4,1,54,3,1,8,1,2,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,0
676,35,2,1137,1,21,1,1,4,0,51,3,2,0,4,1,4014,19170,1,1,25,4,4,1,10,2,1,10,6,0,7,0
31,44,2,1459,1,10,4,4,4,1,41,3,2,0,4,1,6465,19121,2,1,13,3,4,0,9,5,4,4,2,1,3,0
516,23,2,885,1,4,3,3,1,1,58,4,1,6,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,0
1430,38,2,201,1,10,3,3,2,0,99,1,3,5,3,1,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,0
1034,45,2,1038,1,20,3,3,2,1,95,1,3,0,1,0,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,0
1237,32,2,964,2,1,2,1,1,1,34,1,2,7,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,1
368,40,2,575,2,22,2,2,3,1,68,2,2,7,3,1,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0,1
870,35,2,1361,2,17,4,1,3,1,94,3,2,7,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0
556,53,2,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,0
935,32,2,604,2,8,3,3,3,1,56,4,2,7,4,1,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,0
1446,34,2,704,2,28,3,2,4,0,95,2,2,7,3,1,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,0
170,27,2,1157,1,17,3,5,3,1,51,3,1,6,2,1,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,0
1050,42,1,748,1,9,2,3,1,0,74,3,1,2,4,2,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,0
1364,28,1,783,2,1,2,1,3,1,42,2,2,7,4,1,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,0
153,45,2,194,1,9,3,1,2,1,60,3,2,2,2,0,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,0
1286,40,2,616,1,2,2,1,3,0,99,3,1,2,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0
